Query,Subject,Percentage identity
AlmaEM3_17270,BBI64_11610,100
AlmaEM3_17270,BB08-1_18010,100
AlmaEM3_17270,BB01_05690,100
AlmaEM3_17280,LA-Y3C_17540,100
AlmaEM3_17280,BBI64_11620,100
AlmaEM3_17280,BB08-1_18020,100
AlmaEM3_17280,BB01_05700,100
AlmaEM3_17290,LA-Y3C_17550,100
AlmaEM3_17290,BBI64_11630,100
AlmaEM3_17290,BB08-1_18030,100
AlmaEM3_17290,BB01_05710,100
AlmaEM3_17300,LA-Y3C_17560,100
AlmaEM3_17300,BBI64_11640,100
AlmaEM3_17300,BB08-1_18040,100
AlmaEM3_17300,BB01_05720,100
AlmaEM3_17310,LA-Y3C_17570,100
AlmaEM3_17310,BBI64_11650,100
AlmaEM3_17310,BB08-1_18050,100
AlmaEM3_17310,BB01_05730,100
AlmaEM3_17320,LA-Y3C_17580,100
AlmaEM3_17320,BBI64_11660,100
AlmaEM3_17320,BB08-1_18060,100
AlmaEM3_17320,BB01_05740,100
AlmaEM3_17330,LA-Y3C_17590,100
AlmaEM3_17330,BBI64_11670,100
AlmaEM3_17330,BB08-1_18070,100
AlmaEM3_17330,BB01_05750,100
AlmaEM3_17340,LA-Y3C_17600,100
AlmaEM3_17340,BBI64_11680,100
AlmaEM3_17340,BB08-1_18080,100
AlmaEM3_17340,BB01_05760,100
AlmaEM3_17350,BBI64_11690,100
AlmaEM3_17350,BB08-1_18090,100
AlmaEM3_17350,BB01_05770,100
AlmaEM3_17350,LA-Y3C_17610,99.919
AlmaEM3_17360,LA-Y3C_17620,100
AlmaEM3_17360,BBI64_11700,100
AlmaEM3_17360,BB08-1_18100,100
AlmaEM3_17360,BB01_05780,100
AlmaEM3_17370,LA-Y3C_17630,100
AlmaEM3_17370,BBI64_11710,100
AlmaEM3_17370,BB08-1_18110,100
AlmaEM3_17370,BB01_05790,100
AlmaEM3_17380,LA-Y3C_17640,100
AlmaEM3_17380,BBI64_11720,100
AlmaEM3_17380,BB08-1_18120,100
AlmaEM3_17380,BB01_05800,100
AlmaEM3_17390,LA-Y3C_17650,100
AlmaEM3_17390,BBI64_11730,100
AlmaEM3_17390,BB08-1_18130,100
AlmaEM3_17390,BB01_05810,100
AlmaEM3_17400,BBI64_11740,100
AlmaEM3_17400,BB01_05820,100
AlmaEM3_17400,LA-Y3C_17660,100
AlmaEM3_17400,BB08-1_18140,100
AlmaEM3_17410,LA-Y3C_17670,100
AlmaEM3_17410,BBI64_11750,100
AlmaEM3_17410,BB01_05830,100
AlmaEM3_17410,BB08-1_18150,99.206
AlmaEM3_17420,LA-Y3C_17680,100
AlmaEM3_17420,BBI64_11760,100
AlmaEM3_17420,BB01_05840,100
AlmaEM3_17420,BB08-1_18160,99.882
AlmaEM3_17430,LA-Y3C_17690,100
AlmaEM3_17430,BBI64_11770,100
AlmaEM3_17430,BB01_05850,100
AlmaEM3_17430,BB08-1_18170,99.51
AlmaEM3_17440,LA-Y3C_17700,100
AlmaEM3_17440,BBI64_11780,100
AlmaEM3_17440,BB08-1_18180,100
AlmaEM3_17440,BB01_05860,100
AlmaEM3_17450,LA-Y3C_17710,100
AlmaEM3_17450,BBI64_11790,100
AlmaEM3_17450,BB08-1_18190,100
AlmaEM3_17450,BB01_05870,100
AlmaEM3_17460,LA-Y3C_17720,100
AlmaEM3_17460,BBI64_11800,100
AlmaEM3_17460,BB08-1_18200,100
AlmaEM3_17460,BB01_05880,100
AlmaEM3_17470,LA-Y3C_17730,100
AlmaEM3_17470,BBI64_11810,100
AlmaEM3_17470,BB08-1_18210,100
AlmaEM3_17470,BB01_05890,100
AlmaEM3_17480,LA-Y3C_17740,100
AlmaEM3_17480,BBI64_11820,100
AlmaEM3_17480,BB08-1_18220,100
AlmaEM3_17480,BB01_05900,100
AlmaEM3_17490,LA-Y3C_17750,100
AlmaEM3_17490,BBI64_11830,100
AlmaEM3_17490,BB08-1_18230,100
AlmaEM3_17490,BB01_05910,100
AlmaEM3_17500,LA-Y3C_17760,100
AlmaEM3_17500,BBI64_11840,100
AlmaEM3_17500,BB01_05920,100
AlmaEM3_17500,BB08-1_18240,99.951
AlmaEM3_17510,LA-Y3C_17770,100
AlmaEM3_17510,BBI64_11850,100
AlmaEM3_17510,BB08-1_18250,100
AlmaEM3_17510,BB01_05930,100
AlmaEM3_17520,LA-Y3C_17780,100
AlmaEM3_17520,BBI64_11860,100
AlmaEM3_17520,BB08-1_18260,100
AlmaEM3_17520,BB01_05940,100
AlmaEM3_17530,LA-Y3C_17790,100
AlmaEM3_17530,BBI64_11870,100
AlmaEM3_17530,BB08-1_18270,100
AlmaEM3_17530,BB01_05950,100
AlmaEM3_17540,LA-Y3C_17800,100
AlmaEM3_17540,BBI64_11880,100
AlmaEM3_17540,BB01_05960,100
AlmaEM3_17540,BB08-1_18280,99.894
AlmaEM3_17550,LA-Y3C_17810,100
AlmaEM3_17550,BBI64_11890,100
AlmaEM3_17550,BB08-1_18290,100
AlmaEM3_17550,BB01_05970,100
AlmaEM3_17560,LA-Y3C_17820,100
AlmaEM3_17560,BBI64_11900,100
AlmaEM3_17560,BB08-1_18300,100
AlmaEM3_17560,BB01_05980,100
AlmaEM3_17570,BB01_05990,100
AlmaEM3_17570,BBI64_11910,99.567
AlmaEM3_17570,LA-Y3C_17830,99.488
AlmaEM3_17570,BB08-1_18310,99.488
AlmaEM3_17580,BBI64_11920,100
AlmaEM3_17580,BB01_06000,100
AlmaEM3_17580,LA-Y3C_17840,96.814
AlmaEM3_17580,BB08-1_18320,96.814
AlmaEM3_17590,BB01_06010,100
AlmaEM3_17590,BBI64_11930,99.708
AlmaEM3_17590,LA-Y3C_17850,99.635
AlmaEM3_17590,BB08-1_18330,99.635
AlmaEM3_17600,BB01_06020,100
AlmaEM3_17600,LA-Y3C_17860,99.55
AlmaEM3_17600,BBI64_11940,99.55
AlmaEM3_17600,BB08-1_18340,99.55
AlmaEM3_17610,BB01_06030,100
AlmaEM3_17610,LA-Y3C_17870,98.993
AlmaEM3_17610,BBI64_11950,98.333
AlmaEM3_17610,BB08-1_18350,98.364
AlmaEM3_17610,BB08-1_18350,100
AlmaEM3_17610,BB08-1_18350,100
AlmaEM3_17620,LA-Y3C_17880,100
AlmaEM3_17620,BBI64_11960,100
AlmaEM3_17620,BB08-1_18360,100
AlmaEM3_17620,BB01_06040,100
AlmaEM3_17630,LA-Y3C_17890,100
AlmaEM3_17630,BBI64_11970,100
AlmaEM3_17630,BB08-1_18370,100
AlmaEM3_17630,BB01_06050,100
AlmaEM3_17640,LA-Y3C_17900,100
AlmaEM3_17640,BBI64_11980,100
AlmaEM3_17640,BB08-1_18380,100
AlmaEM3_17640,BB01_06060,100
AlmaEM3_17650,LA-Y3C_17910,100
AlmaEM3_17650,BBI64_11990,100
AlmaEM3_17650,BB08-1_18390,100
AlmaEM3_17650,BB01_06070,100
AlmaEM3_17660,LA-Y3C_17920,100
AlmaEM3_17660,BBI64_12000,100
AlmaEM3_17660,BB08-1_18400,100
AlmaEM3_17660,BB01_06080,100
AlmaEM3_17670,BBI64_12010,100
AlmaEM3_17670,BB08-1_18410,100
AlmaEM3_17670,BB01_06090,100
AlmaEM3_17670,LA-Y3C_17930,99.876
AlmaEM3_17680,LA-Y3C_17940,100
AlmaEM3_17680,BBI64_12020,100
AlmaEM3_17680,BB01_06100,100
AlmaEM3_17680,BB08-1_18420,99.898
AlmaEM3_17690,LA-Y3C_17950,100
AlmaEM3_17690,BBI64_12030,100
AlmaEM3_17690,BB08-1_18430,100
AlmaEM3_17690,BB01_06110,100
AlmaEM3_17700,LA-Y3C_17960,100
AlmaEM3_17700,BBI64_12040,100
AlmaEM3_17700,BB08-1_18440,100
AlmaEM3_17700,BB01_06120,100
AlmaEM3_17710,LA-Y3C_17970,100
AlmaEM3_17710,BBI64_12050,100
AlmaEM3_17710,BB01_06130,100
AlmaEM3_17710,BB08-1_18450,99.032
AlmaEM3_17720,LA-Y3C_17980,100
AlmaEM3_17720,BBI64_12060,100
AlmaEM3_17720,BB01_06140,100
AlmaEM3_17720,BB08-1_18460,99.858
AlmaEM3_17730,LA-Y3C_17990,100
AlmaEM3_17730,BB01_06150,100
AlmaEM3_17730,BB08-1_18470,98.964
AlmaEM3_17740,LA-Y3C_18000,100
AlmaEM3_17740,BBI64_12090,100
AlmaEM3_17740,BB01_06160,100
AlmaEM3_17740,BB08-1_18480,99.819
AlmaEM3_17750,LA-Y3C_18010,100
AlmaEM3_17750,BBI64_12100,100
AlmaEM3_17750,BB08-1_18490,100
AlmaEM3_17750,BB01_06170,100
AlmaEM3_17760,LA-Y3C_18020,100
AlmaEM3_17760,BBI64_12110,100
AlmaEM3_17760,BB08-1_18500,100
AlmaEM3_17760,BB01_06180,100
AlmaEM3_17770,BB01_06190,100
AlmaEM3_17770,LA-Y3C_18030,99.883
AlmaEM3_17770,BB08-1_18510,99.883
AlmaEM3_17770,BBI64_12120,99.767
AlmaEM3_17780,LA-Y3C_18040,100
AlmaEM3_17780,BB08-1_18520,100
AlmaEM3_17780,BB01_06200,100
AlmaEM3_17780,BBI64_12130,99.854
AlmaEM3_17790,LA-Y3C_18050,100
AlmaEM3_17790,BBI64_12140,100
AlmaEM3_17790,BB01_06210,100
AlmaEM3_17790,BB08-1_18530,99.847
AlmaEM3_17800,LA-Y3C_18060,100
AlmaEM3_17800,BB01_06220,100
AlmaEM3_17800,BB08-1_18540,99.593
AlmaEM3_17810,LA-Y3C_18070,100
AlmaEM3_17810,BB01_06230,100
AlmaEM3_17810,BB08-1_18550,98.519
AlmaEM3_17820,LA-Y3C_18080,100
AlmaEM3_17820,BB01_06240,100
AlmaEM3_17820,BB08-1_18560,99.857
AlmaEM3_17820,BBI64_12160,99.144
AlmaEM3_17830,LA-Y3C_18090,100
AlmaEM3_17830,BBI64_12170,100
AlmaEM3_17830,BB08-1_18570,100
AlmaEM3_17830,BB01_06250,100
AlmaEM3_17840,LA-Y3C_18100,100
AlmaEM3_17840,BBI64_12180,100
AlmaEM3_17840,BB08-1_18580,100
AlmaEM3_17840,BB01_06260,100
AlmaEM3_17850,LA-Y3C_18110,100
AlmaEM3_17850,BBI64_12190,100
AlmaEM3_17850,BB01_06270,100
AlmaEM3_17850,BB08-1_18590,99.037
AlmaEM3_17860,LA-Y3C_18120,100
AlmaEM3_17860,BBI64_12200,100
AlmaEM3_17860,BB08-1_18600,100
AlmaEM3_17860,BB01_06280,100
AlmaEM3_17870,LA-Y3C_18130,100
AlmaEM3_17870,BBI64_12210,100
AlmaEM3_17870,BB01_06290,100
AlmaEM3_17870,BB08-1_18610,99.78
AlmaEM3_17880,LA-Y3C_18140,100
AlmaEM3_17880,BBI64_12220,100
AlmaEM3_17880,BB08-1_18620,100
AlmaEM3_17880,BB01_06300,100
AlmaEM3_17890,BBI64_12230,100
AlmaEM3_17890,BB01_06310,100
AlmaEM3_17890,LA-Y3C_18150,99.896
AlmaEM3_17890,BB08-1_18630,99.688
AlmaEM3_17900,BBI64_12240,100
AlmaEM3_17900,BB08-1_18640,100
AlmaEM3_17900,BB01_06320,100
AlmaEM3_17900,LA-Y3C_18160,99.89
AlmaEM3_17910,BBI64_12250,100
AlmaEM3_17910,BB01_06330,100
AlmaEM3_17910,LA-Y3C_18170,99.074
AlmaEM3_17910,BB08-1_18650,99.074
AlmaEM3_17920,BB01_06340,100
AlmaEM3_17920,LA-Y3C_18180,99.76
AlmaEM3_17920,BBI64_12260,99.76
AlmaEM3_17920,BB08-1_18660,99.76
AlmaEM3_17930,LA-Y3C_18190,100
AlmaEM3_17930,BBI64_12270,100
AlmaEM3_17930,BB08-1_18670,100
AlmaEM3_17930,BB01_06350,100
AlmaEM3_17930,BBI64_12260,100
AlmaEM3_17930,BB08-1_18660,100
AlmaEM3_17940,LA-Y3C_18200,100
AlmaEM3_17940,BB01_06360,100
AlmaEM3_17940,BB08-1_18680,99.89
AlmaEM3_17940,BBI64_12280,99.885
AlmaEM3_17950,BBI64_12290,100
AlmaEM3_17950,BB01_06370,100
AlmaEM3_17950,BB08-1_18690,99.862
AlmaEM3_17950,LA-Y3C_18210,98.617
AlmaEM3_17950,LA-Y3C_18220,100
AlmaEM3_17950,BBI64_12300,100
AlmaEM3_17950,BB08-1_18700,100
AlmaEM3_17950,BB01_06380,100
AlmaEM3_17960,LA-Y3C_18220,100
AlmaEM3_17960,BBI64_12300,100
AlmaEM3_17960,BB08-1_18700,100
AlmaEM3_17960,BB01_06380,100
AlmaEM3_17960,LA-Y3C_18210,100
AlmaEM3_17960,BBI64_12290,100
AlmaEM3_17960,BB08-1_18690,100
AlmaEM3_17960,BB01_06370,100
AlmaEM3_17970,LA-Y3C_18230,100
AlmaEM3_17970,BBI64_12310,100
AlmaEM3_17970,BB08-1_18710,100
AlmaEM3_17970,BB01_06390,100
AlmaEM3_17990,BBI64_12330,100
AlmaEM3_17990,BB08-1_18730,100
AlmaEM3_17990,BB01_06410,100
AlmaEM3_17990,LA-Y3C_18250,99.61
AlmaEM3_18000,BBI64_12340,100
AlmaEM3_18000,BB08-1_18740,100
AlmaEM3_18000,BB01_06420,100
AlmaEM3_18000,LA-Y3C_18260,99.454
AlmaEM3_18010,LA-Y3C_18270,100
AlmaEM3_18010,BBI64_12350,100
AlmaEM3_18010,BB08-1_18750,100
AlmaEM3_18010,BB01_06430,100
AlmaEM3_18020,LA-Y3C_18280,100
AlmaEM3_18020,BBI64_12360,100
AlmaEM3_18020,BB08-1_18760,100
AlmaEM3_18020,BB01_06440,100
AlmaEM3_18030,BBI64_12370,100
AlmaEM3_18030,BB08-1_18770,100
AlmaEM3_18030,BB01_06450,100
AlmaEM3_18030,LA-Y3C_18290,99.68
AlmaEM3_18040,BBI64_12380,100
AlmaEM3_18040,BB01_06460,100
AlmaEM3_18040,LA-Y3C_18300,99.952
AlmaEM3_18040,BB08-1_18780,99.952
AlmaEM3_18050,LA-Y3C_18310,100
AlmaEM3_18050,BBI64_12390,100
AlmaEM3_18050,BB08-1_18790,100
AlmaEM3_18050,BB01_06470,100
AlmaEM3_18060,LA-Y3C_18320,100
AlmaEM3_18060,BBI64_12400,100
AlmaEM3_18060,BB01_06480,100
AlmaEM3_18060,BB08-1_18800,99.502
AlmaEM3_18070,LA-Y3C_18330,100
AlmaEM3_18070,BBI64_12410,100
AlmaEM3_18070,BB08-1_18810,100
AlmaEM3_18070,BB01_06490,100
AlmaEM3_18080,LA-Y3C_18340,100
AlmaEM3_18080,BBI64_12420,100
AlmaEM3_18080,BB08-1_18820,100
AlmaEM3_18080,BB01_06500,100
AlmaEM3_18090,LA-Y3C_18350,100
AlmaEM3_18090,BBI64_12430,100
AlmaEM3_18090,BB08-1_18830,100
AlmaEM3_18090,BB01_06510,100
AlmaEM3_18100,LA-Y3C_18360,100
AlmaEM3_18100,BBI64_12440,100
AlmaEM3_18100,BB08-1_18840,100
AlmaEM3_18100,BB01_06520,100
AlmaEM3_18110,LA-Y3C_18370,100
AlmaEM3_18110,BBI64_12450,100
AlmaEM3_18110,BB08-1_18850,100
AlmaEM3_18110,BB01_06530,100
AlmaEM3_18110,LA-Y3C_18380,100
AlmaEM3_18110,BBI64_12460,100
AlmaEM3_18110,BB08-1_18860,100
AlmaEM3_18110,BB01_06540,100
AlmaEM3_18120,LA-Y3C_18380,100
AlmaEM3_18120,BBI64_12460,100
AlmaEM3_18120,BB08-1_18860,100
AlmaEM3_18120,BB01_06540,100
AlmaEM3_18120,LA-Y3C_18370,100
AlmaEM3_18120,BBI64_12450,100
AlmaEM3_18120,BB08-1_18850,100
AlmaEM3_18120,BB01_06530,100
AlmaEM3_18130,LA-Y3C_18390,100
AlmaEM3_18130,BB08-1_18870,100
AlmaEM3_18130,BB01_06550,100
AlmaEM3_18130,BBI64_12470,100
AlmaEM3_18140,BB01_06560,100
AlmaEM3_18140,BBI64_12480,99.789
AlmaEM3_18140,BB08-1_18880,99.789
AlmaEM3_18140,LA-Y3C_18400,99.578
AlmaEM3_18150,LA-Y3C_18410,100
AlmaEM3_18150,BBI64_12490,100
AlmaEM3_18150,BB08-1_18890,100
AlmaEM3_18150,BB01_06570,100
AlmaEM3_18160,LA-Y3C_18420,100
AlmaEM3_18160,BBI64_12500,100
AlmaEM3_18160,BB08-1_18900,100
AlmaEM3_18160,BB01_06580,100
AlmaEM3_18180,LA-Y3C_18440,100
AlmaEM3_18180,BBI64_12520,100
AlmaEM3_18180,BB08-1_18920,100
AlmaEM3_18180,BB01_06600,100
AlmaEM3_18190,BBI64_12530,100
AlmaEM3_18190,BB01_06610,100
AlmaEM3_18190,BB08-1_18930,99.978
AlmaEM3_18190,LA-Y3C_18450,99.781
AlmaEM3_18200,LA-Y3C_18460,100
AlmaEM3_18200,BBI64_12540,100
AlmaEM3_18200,BB08-1_18940,100
AlmaEM3_18200,BB01_06620,100
AlmaEM3_18210,BB01_06630,100
AlmaEM3_18210,LA-Y3C_18470,99.92
AlmaEM3_18210,BBI64_12550,99.841
AlmaEM3_18210,BB08-1_18950,99.841
AlmaEM3_18220,LA-Y3C_18480,100
AlmaEM3_18220,BBI64_12560,100
AlmaEM3_18220,BB08-1_18960,100
AlmaEM3_18220,BB01_06640,100
AlmaEM3_18230,LA-Y3C_18490,100
AlmaEM3_18230,BB01_06650,100
AlmaEM3_18230,BBI64_12570,99.805
AlmaEM3_18230,BB08-1_18970,99.805
AlmaEM3_18240,LA-Y3C_18500,100
AlmaEM3_18240,BB01_06660,100
AlmaEM3_18240,BBI64_12580,99.713
AlmaEM3_18240,BB08-1_18980,99.642
AlmaEM3_18250,LA-Y3C_18510,100
AlmaEM3_18250,BBI64_12590,100
AlmaEM3_18250,BB01_06670,100
AlmaEM3_18250,BB08-1_18990,99.937
AlmaEM3_18260,LA-Y3C_18520,100
AlmaEM3_18260,BBI64_12600,100
AlmaEM3_18260,BB08-1_19000,100
AlmaEM3_18260,BB01_06680,100
AlmaEM3_18270,LA-Y3C_18530,100
AlmaEM3_18270,BBI64_12610,100
AlmaEM3_18270,BB01_06690,100
AlmaEM3_18270,BB08-1_19010,98.708
AlmaEM3_18280,BBI64_12620,100
AlmaEM3_18280,BB08-1_19020,100
AlmaEM3_18280,BB01_06700,100
AlmaEM3_18280,LA-Y3C_18540,99.785
AlmaEM3_18290,BBI64_12630,100
AlmaEM3_18290,BB01_06710,100
AlmaEM3_18290,LA-Y3C_18550,99.101
AlmaEM3_18290,BB08-1_19030,98.775
AlmaEM3_18300,LA-Y3C_18560,100
AlmaEM3_18300,BBI64_12640,100
AlmaEM3_18300,BB01_06720,100
AlmaEM3_18300,BB08-1_19040,99.531
AlmaEM3_18310,LA-Y3C_18570,100
AlmaEM3_18310,BB08-1_19050,100
AlmaEM3_18310,BB01_06730,100
AlmaEM3_18320,BBI64_12670,100
AlmaEM3_18320,BB08-1_19060,100
AlmaEM3_18320,BB01_06740,100
AlmaEM3_18320,LA-Y3C_18580,99.877
AlmaEM3_18330,BBI64_12680,100
AlmaEM3_18330,BB01_06750,100
AlmaEM3_18330,BB08-1_19070,99.836
AlmaEM3_18330,LA-Y3C_18590,99.181
AlmaEM3_18340,LA-Y3C_18600,100
AlmaEM3_18340,BBI64_12690,100
AlmaEM3_18340,BB08-1_19080,100
AlmaEM3_18340,BB01_06760,100
AlmaEM3_18340,BBI64_12680,100
AlmaEM3_18340,BB08-1_19070,100
AlmaEM3_18350,LA-Y3C_18610,100
AlmaEM3_18350,BBI64_12700,100
AlmaEM3_18350,BB08-1_19090,100
AlmaEM3_18350,BB01_06770,100
AlmaEM3_18360,LA-Y3C_18620,100
AlmaEM3_18360,BBI64_12710,100
AlmaEM3_18360,BB08-1_19110,100
AlmaEM3_18360,BB01_06780,100
AlmaEM3_18370,LA-Y3C_18630,100
AlmaEM3_18370,BBI64_12720,100
AlmaEM3_18370,BB01_06790,100
AlmaEM3_18370,BB08-1_19120,98.925
AlmaEM3_18380,LA-Y3C_18640,100
AlmaEM3_18380,BBI64_12730,100
AlmaEM3_18380,BB08-1_19130,100
AlmaEM3_18380,BB01_06800,100
AlmaEM3_18390,BBI64_12740,100
AlmaEM3_18390,BB08-1_19140,100
AlmaEM3_18390,BB01_06810,100
AlmaEM3_18390,LA-Y3C_18650,99.912
AlmaEM3_18400,LA-Y3C_18660,100
AlmaEM3_18400,BBI64_12750,100
AlmaEM3_18400,BB08-1_19150,100
AlmaEM3_18400,BB01_06820,100
AlmaEM3_18410,LA-Y3C_18670,100
AlmaEM3_18410,BBI64_12760,100
AlmaEM3_18410,BB08-1_19160,100
AlmaEM3_18410,BB01_06830,100
AlmaEM3_18420,LA-Y3C_18680,100
AlmaEM3_18420,BBI64_12770,100
AlmaEM3_18420,BB08-1_19170,100
AlmaEM3_18420,BB01_06840,100
AlmaEM3_18430,LA-Y3C_18690,100
AlmaEM3_18430,BBI64_12780,100
AlmaEM3_18430,BB08-1_19180,100
AlmaEM3_18440,LA-Y3C_18700,100
AlmaEM3_18440,BBI64_12790,100
AlmaEM3_18440,BB08-1_19190,100
AlmaEM3_18440,BB01_06850,100
AlmaEM3_18450,LA-Y3C_18710,100
AlmaEM3_18450,BBI64_12800,100
AlmaEM3_18450,BB08-1_19200,100
AlmaEM3_18450,BB01_06860,100
AlmaEM3_18450,BB01_02540,100
AlmaEM3_18460,LA-Y3C_18720,100
AlmaEM3_18460,BBI64_12810,100
AlmaEM3_18460,BB08-1_19210,100
AlmaEM3_18460,BB01_06870,100
AlmaEM3_18470,LA-Y3C_18730,100
AlmaEM3_18470,BBI64_12820,100
AlmaEM3_18470,BB08-1_19220,100
AlmaEM3_18470,BB01_06880,100
AlmaEM3_18480,LA-Y3C_18740,100
AlmaEM3_18480,BBI64_12830,100
AlmaEM3_18480,BB08-1_19230,100
AlmaEM3_18480,BB01_06890,100
AlmaEM3_18490,LA-Y3C_18750,100
AlmaEM3_18490,BBI64_12840,100
AlmaEM3_18490,BB08-1_19240,100
AlmaEM3_18490,BB01_06900,100
AlmaEM3_18500,LA-Y3C_18760,100
AlmaEM3_18500,BBI64_12850,100
AlmaEM3_18500,BB08-1_19250,100
AlmaEM3_18500,BB01_06920,100
AlmaEM3_18510,LA-Y3C_18770,100
AlmaEM3_18510,BBI64_12860,100
AlmaEM3_18510,BB08-1_19260,100
AlmaEM3_18510,BB01_06930,100
AlmaEM3_18520,LA-Y3C_18780,100
AlmaEM3_18520,BBI64_12870,100
AlmaEM3_18520,BBI64_02050,100
AlmaEM3_18520,BB08-1_19270,100
AlmaEM3_18520,BB01_06940,100
AlmaEM3_18530,LA-Y3C_18790,100
AlmaEM3_18530,BBI64_12880,100
AlmaEM3_18530,BBI64_02060,100
AlmaEM3_18530,BB08-1_19280,100
AlmaEM3_18530,BB01_06950,100
AlmaEM3_18540,LA-Y3C_18800,100
AlmaEM3_18540,BBI64_12890,100
AlmaEM3_18540,BBI64_02070,100
AlmaEM3_18540,BB01_06960,100
AlmaEM3_18540,BB08-1_19290,98.148
AlmaEM3_18550,LA-Y3C_18810,100
AlmaEM3_18550,BBI64_12900,100
AlmaEM3_18550,BBI64_02080,100
AlmaEM3_18550,BB01_06970,100
AlmaEM3_18550,BB08-1_19300,98.434
AlmaEM3_18560,LA-Y3C_18820,100
AlmaEM3_18560,BBI64_12910,100
AlmaEM3_18560,BB01_06980,100
AlmaEM3_18560,BB08-1_19310,99.204
AlmaEM3_18570,BBI64_12920,100
AlmaEM3_18570,BB01_06990,100
AlmaEM3_18570,BB08-1_19320,99.942
AlmaEM3_18570,LA-Y3C_18830,99.885
AlmaEM3_18580,LA-Y3C_18840,100
AlmaEM3_18580,BBI64_12930,100
AlmaEM3_18580,BB08-1_19330,100
AlmaEM3_18580,BB01_07000,100
AlmaEM3_18590,BBI64_12940,100
AlmaEM3_18590,BB01_07010,100
AlmaEM3_18590,LA-Y3C_18850,99.513
AlmaEM3_18590,BB08-1_19340,99.513
AlmaEM3_18600,LA-Y3C_18860,100
AlmaEM3_18600,BBI64_12950,100
AlmaEM3_18600,BB01_07020,100
AlmaEM3_18600,BB08-1_19350,98.99
AlmaEM3_18610,LA-Y3C_18870,100
AlmaEM3_18610,BBI64_12960,100
AlmaEM3_18610,BB01_07030,100
AlmaEM3_18610,BB08-1_19360,99.924
AlmaEM3_18620,LA-Y3C_18880,100
AlmaEM3_18620,BB01_07040,100
AlmaEM3_18620,BB08-1_19380,99.896
AlmaEM3_18630,LA-Y3C_18890,100
AlmaEM3_18630,BBI64_13010,100
AlmaEM3_18630,BB08-1_19390,100
AlmaEM3_18630,BB01_07050,100
AlmaEM3_18640,BB01_07060,100
AlmaEM3_18640,LA-Y3C_18900,99.973
AlmaEM3_18640,BB08-1_19400,99.92
AlmaEM3_18640,BBI64_13020,99.971
AlmaEM3_18650,LA-Y3C_18910,100
AlmaEM3_18650,BB08-1_19410,100
AlmaEM3_18650,BB01_07070,100
AlmaEM3_18660,LA-Y3C_18920,100
AlmaEM3_18660,BBI64_13070,100
AlmaEM3_18660,BB08-1_19420,100
AlmaEM3_18660,BB01_07080,100
AlmaEM3_18670,LA-Y3C_18930,100
AlmaEM3_18670,BBI64_13080,100
AlmaEM3_18670,BB08-1_19430,100
AlmaEM3_18670,BB01_07090,100
AlmaEM3_18680,LA-Y3C_18940,100
AlmaEM3_18680,BBI64_13090,100
AlmaEM3_18680,BB08-1_19440,100
AlmaEM3_18680,BB01_07100,100
AlmaEM3_18690,LA-Y3C_18950,100
AlmaEM3_18690,BBI64_13100,100
AlmaEM3_18690,BB08-1_19450,100
AlmaEM3_18690,BB01_07110,100
AlmaEM3_18700,LA-Y3C_18960,100
AlmaEM3_18700,BBI64_13110,100
AlmaEM3_18700,BB08-1_19460,100
AlmaEM3_18700,BB01_07120,100
AlmaEM3_18710,LA-Y3C_18970,100
AlmaEM3_18710,BBI64_13120,100
AlmaEM3_18710,BB08-1_19470,100
AlmaEM3_18710,BB01_07130,100
AlmaEM3_18720,LA-Y3C_18980,100
AlmaEM3_18720,BBI64_13130,100
AlmaEM3_18720,BB08-1_19480,100
AlmaEM3_18720,BB01_07140,100
AlmaEM3_18730,BB01_07150,100
AlmaEM3_18730,LA-Y3C_18990,98.925
AlmaEM3_18730,BBI64_13140,98.925
AlmaEM3_18730,BB08-1_19490,98.925
AlmaEM3_18740,BB01_07160,100
AlmaEM3_18740,BB08-1_19500,99.145
AlmaEM3_18740,LA-Y3C_19000,99.088
AlmaEM3_18740,BBI64_13150,99.088
AlmaEM3_18750,LA-Y3C_19010,100
AlmaEM3_18750,BBI64_13160,100
AlmaEM3_18750,BB08-1_19510,100
AlmaEM3_18750,BB01_07170,100
AlmaEM3_18760,LA-Y3C_19020,100
AlmaEM3_18760,BBI64_13170,100
AlmaEM3_18760,BB01_07180,100
AlmaEM3_18760,BB08-1_19520,99.931
AlmaEM3_18770,LA-Y3C_19030,100
AlmaEM3_18770,BBI64_13180,100
AlmaEM3_18770,BB01_07190,100
AlmaEM3_18770,BB08-1_19530,99.915
AlmaEM3_18780,LA-Y3C_19040,100
AlmaEM3_18780,BBI64_13190,100
AlmaEM3_18780,BB08-1_19540,100
AlmaEM3_18780,BB01_07200,100
AlmaEM3_18790,BB01_07210,100
AlmaEM3_18790,LA-Y3C_19050,99.742
AlmaEM3_18790,BBI64_13200,99.742
AlmaEM3_18790,BB08-1_19550,99.742
AlmaEM3_18800,LA-Y3C_19060,100
AlmaEM3_18800,BBI64_13210,100
AlmaEM3_18800,BB08-1_19560,100
AlmaEM3_18800,BB01_07220,100
AlmaEM3_18810,LA-Y3C_19070,100
AlmaEM3_18810,BB08-1_19570,100
AlmaEM3_18810,BB01_07230,100
AlmaEM3_18810,BBI64_13220,99.864
AlmaEM3_18820,LA-Y3C_19080,100
AlmaEM3_18820,BB08-1_19580,100
